pred_col,level_type,text_col_1,text_col_2
QA_RT,Ele,gpt-4o_clear_prompt,gemini-2.0-flash_clear_specific_prompt
QA_RT,Ele,gpt-4o_clear_prompt,gemini-2.5-pro_clear_specific_prompt
QA_RT,Ele,gpt-4o_clear_prompt,llama-3.3-70b-versatile_clear_specific_prompt
QA_RT,Ele,gpt-4o_clear_prompt,claude-sonnet-4-0_clear_specific_prompt
QA_RT,Ele,gpt-4o_clear_prompt,Pythia 70M Mean
QA_RT,Ele,gpt-5_clear_prompt,gemini-2.0-flash_clear_prompt
QA_RT,Ele,gpt-5_clear_prompt,gemini-2.5-pro_clear_prompt
QA_RT,Ele,gpt-5_clear_prompt,llama-3.3-70b-versatile_clear_prompt
QA_RT,Ele,gpt-5_clear_prompt,claude-sonnet-4-0_clear_prompt
QA_RT,Ele,gpt-5_clear_prompt,lexile
QA_RT,Ele,gpt-5_clear_prompt,text_evaluator
QA_RT,Ele,gpt-5_clear_prompt,cpidr_density
QA_RT,Ele,gpt-5_clear_prompt,avg_integration_cost
QA_RT,Ele,gpt-5_clear_prompt,avg_embedding_depth
QA_RT,Ele,gpt-5_clear_prompt,mean_entropy_pythia
QA_RT,Ele,gpt-5_clear_prompt,word_length
QA_RT,Ele,gpt-5_clear_prompt,wordFreq_frequency
QA_RT,Ele,gpt-5_clear_prompt,depid_density
QA_RT,Ele,gpt-5_clear_prompt,max_embedding_depth
QA_RT,Ele,gpt-5_clear_prompt,max_integration_cost
QA_RT,Ele,gpt-5_clear_prompt,total_integration_cost
QA_RT,Ele,gpt-5_clear_prompt,CAREC_M
QA_RT,Ele,gpt-5_clear_prompt,mean_entropy_gpt2
QA_RT,Ele,gpt-5_clear_prompt,gpt-4o_simple_prompt
QA_RT,Ele,gpt-5_clear_prompt,gpt-5_simple_prompt
QA_RT,Ele,gpt-5_clear_prompt,gemini-2.0-flash_simple_prompt
QA_RT,Ele,gpt-5_clear_prompt,gemini-2.5-pro_simple_prompt
QA_RT,Ele,gpt-5_clear_prompt,llama-3.3-70b-versatile_simple_prompt
QA_RT,Ele,gpt-5_clear_prompt,claude-sonnet-4-0_simple_prompt
QA_RT,Ele,gpt-5_clear_prompt,gpt-4o_clear_specific_prompt
QA_RT,Ele,gpt-5_clear_prompt,gpt-5_clear_specific_prompt
QA_RT,Ele,gpt-5_clear_prompt,gemini-2.0-flash_clear_specific_prompt
QA_RT,Ele,gpt-5_clear_prompt,gemini-2.5-pro_clear_specific_prompt
QA_RT,Ele,gpt-5_clear_prompt,llama-3.3-70b-versatile_clear_specific_prompt
QA_RT,Ele,gpt-5_clear_prompt,claude-sonnet-4-0_clear_specific_prompt
QA_RT,Ele,gpt-5_clear_prompt,Pythia 70M Mean
QA_RT,Ele,gemini-2.0-flash_clear_prompt,gemini-2.5-pro_clear_prompt
QA_RT,Ele,gemini-2.0-flash_clear_prompt,llama-3.3-70b-versatile_clear_prompt
QA_RT,Ele,gemini-2.0-flash_clear_prompt,claude-sonnet-4-0_clear_prompt
QA_RT,Ele,gemini-2.0-flash_clear_prompt,lexile
QA_RT,Ele,gemini-2.0-flash_clear_prompt,text_evaluator
QA_RT,Ele,gemini-2.0-flash_clear_prompt,cpidr_density
QA_RT,Ele,gemini-2.0-flash_clear_prompt,avg_integration_cost
QA_RT,Ele,gemini-2.0-flash_clear_prompt,avg_embedding_depth
QA_RT,Ele,gemini-2.0-flash_clear_prompt,mean_entropy_pythia
QA_RT,Ele,gemini-2.0-flash_clear_prompt,word_length
QA_RT,Ele,gemini-2.0-flash_clear_prompt,wordFreq_frequency
QA_RT,Ele,gemini-2.0-flash_clear_prompt,depid_density
QA_RT,Ele,gemini-2.0-flash_clear_prompt,max_embedding_depth
QA_RT,Ele,gemini-2.0-flash_clear_prompt,max_integration_cost
QA_RT,Ele,gemini-2.0-flash_clear_prompt,total_integration_cost
QA_RT,Ele,gemini-2.0-flash_clear_prompt,CAREC_M
QA_RT,Ele,gemini-2.0-flash_clear_prompt,mean_entropy_gpt2
QA_RT,Ele,gemini-2.0-flash_clear_prompt,gpt-4o_simple_prompt
QA_RT,Ele,gemini-2.0-flash_clear_prompt,gpt-5_simple_prompt
QA_RT,Ele,gemini-2.0-flash_clear_prompt,gemini-2.0-flash_simple_prompt
QA_RT,Ele,gemini-2.0-flash_clear_prompt,gemini-2.5-pro_simple_prompt
QA_RT,Ele,gemini-2.0-flash_clear_prompt,llama-3.3-70b-versatile_simple_prompt
QA_RT,Ele,gemini-2.0-flash_clear_prompt,claude-sonnet-4-0_simple_prompt
QA_RT,Ele,gemini-2.0-flash_clear_prompt,gpt-4o_clear_specific_prompt
QA_RT,Ele,gemini-2.0-flash_clear_prompt,gpt-5_clear_specific_prompt
QA_RT,Ele,gemini-2.0-flash_clear_prompt,gemini-2.0-flash_clear_specific_prompt
QA_RT,Ele,gemini-2.0-flash_clear_prompt,gemini-2.5-pro_clear_specific_prompt
QA_RT,Ele,gemini-2.0-flash_clear_prompt,llama-3.3-70b-versatile_clear_specific_prompt
QA_RT,Ele,gemini-2.0-flash_clear_prompt,claude-sonnet-4-0_clear_specific_prompt
QA_RT,Ele,gemini-2.0-flash_clear_prompt,Pythia 70M Mean
QA_RT,Ele,gemini-2.5-pro_clear_prompt,llama-3.3-70b-versatile_clear_prompt
QA_RT,Ele,gemini-2.5-pro_clear_prompt,claude-sonnet-4-0_clear_prompt
QA_RT,Ele,gemini-2.5-pro_clear_prompt,lexile
QA_RT,Ele,gemini-2.5-pro_clear_prompt,text_evaluator
QA_RT,Ele,gemini-2.5-pro_clear_prompt,cpidr_density
QA_RT,Ele,gemini-2.5-pro_clear_prompt,avg_integration_cost
QA_RT,Ele,gemini-2.5-pro_clear_prompt,avg_embedding_depth
QA_RT,Ele,gemini-2.5-pro_clear_prompt,mean_entropy_pythia
QA_RT,Ele,gemini-2.5-pro_clear_prompt,word_length
QA_RT,Ele,gemini-2.5-pro_clear_prompt,wordFreq_frequency
QA_RT,Ele,gemini-2.5-pro_clear_prompt,depid_density
QA_RT,Ele,gemini-2.5-pro_clear_prompt,max_embedding_depth
QA_RT,Ele,gemini-2.5-pro_clear_prompt,max_integration_cost
QA_RT,Ele,gemini-2.5-pro_clear_prompt,total_integration_cost
QA_RT,Ele,gemini-2.5-pro_clear_prompt,CAREC_M
QA_RT,Ele,gemini-2.5-pro_clear_prompt,mean_entropy_gpt2
QA_RT,Ele,gemini-2.5-pro_clear_prompt,gpt-4o_simple_prompt
QA_RT,Ele,gemini-2.5-pro_clear_prompt,gpt-5_simple_prompt
QA_RT,Ele,gemini-2.5-pro_clear_prompt,gemini-2.0-flash_simple_prompt
QA_RT,Ele,gemini-2.5-pro_clear_prompt,gemini-2.5-pro_simple_prompt
QA_RT,Ele,gemini-2.5-pro_clear_prompt,llama-3.3-70b-versatile_simple_prompt
QA_RT,Ele,gemini-2.5-pro_clear_prompt,claude-sonnet-4-0_simple_prompt
QA_RT,Ele,gemini-2.5-pro_clear_prompt,gpt-4o_clear_specific_prompt
QA_RT,Ele,gemini-2.5-pro_clear_prompt,gpt-5_clear_specific_prompt
QA_RT,Ele,gemini-2.5-pro_clear_prompt,gemini-2.0-flash_clear_specific_prompt
QA_RT,Ele,gemini-2.5-pro_clear_prompt,gemini-2.5-pro_clear_specific_prompt
QA_RT,Ele,gemini-2.5-pro_clear_prompt,llama-3.3-70b-versatile_clear_specific_prompt
QA_RT,Ele,gemini-2.5-pro_clear_prompt,claude-sonnet-4-0_clear_specific_prompt
QA_RT,Ele,gemini-2.5-pro_clear_prompt,Pythia 70M Mean
QA_RT,Ele,llama-3.3-70b-versatile_clear_prompt,claude-sonnet-4-0_clear_prompt
QA_RT,Ele,llama-3.3-70b-versatile_clear_prompt,lexile
QA_RT,Ele,llama-3.3-70b-versatile_clear_prompt,text_evaluator
QA_RT,Ele,llama-3.3-70b-versatile_clear_prompt,cpidr_density
QA_RT,Ele,llama-3.3-70b-versatile_clear_prompt,avg_integration_cost
QA_RT,Ele,llama-3.3-70b-versatile_clear_prompt,avg_embedding_depth
QA_RT,Ele,llama-3.3-70b-versatile_clear_prompt,mean_entropy_pythia
QA_RT,Ele,llama-3.3-70b-versatile_clear_prompt,word_length
QA_RT,Ele,llama-3.3-70b-versatile_clear_prompt,wordFreq_frequency
QA_RT,Ele,llama-3.3-70b-versatile_clear_prompt,depid_density
QA_RT,Ele,llama-3.3-70b-versatile_clear_prompt,max_embedding_depth
QA_RT,Ele,llama-3.3-70b-versatile_clear_prompt,max_integration_cost
QA_RT,Ele,llama-3.3-70b-versatile_clear_prompt,total_integration_cost
QA_RT,Ele,llama-3.3-70b-versatile_clear_prompt,CAREC_M
QA_RT,Ele,llama-3.3-70b-versatile_clear_prompt,mean_entropy_gpt2
QA_RT,Ele,llama-3.3-70b-versatile_clear_prompt,gpt-4o_simple_prompt
QA_RT,Ele,llama-3.3-70b-versatile_clear_prompt,gpt-5_simple_prompt
QA_RT,Ele,llama-3.3-70b-versatile_clear_prompt,gemini-2.0-flash_simple_prompt
QA_RT,Ele,llama-3.3-70b-versatile_clear_prompt,gemini-2.5-pro_simple_prompt
QA_RT,Ele,llama-3.3-70b-versatile_clear_prompt,llama-3.3-70b-versatile_simple_prompt
QA_RT,Ele,llama-3.3-70b-versatile_clear_prompt,claude-sonnet-4-0_simple_prompt
QA_RT,Ele,llama-3.3-70b-versatile_clear_prompt,gpt-4o_clear_specific_prompt
QA_RT,Ele,llama-3.3-70b-versatile_clear_prompt,gpt-5_clear_specific_prompt
QA_RT,Ele,llama-3.3-70b-versatile_clear_prompt,gemini-2.0-flash_clear_specific_prompt
QA_RT,Ele,llama-3.3-70b-versatile_clear_prompt,gemini-2.5-pro_clear_specific_prompt
QA_RT,Ele,llama-3.3-70b-versatile_clear_prompt,llama-3.3-70b-versatile_clear_specific_prompt
QA_RT,Ele,llama-3.3-70b-versatile_clear_prompt,claude-sonnet-4-0_clear_specific_prompt
QA_RT,Ele,llama-3.3-70b-versatile_clear_prompt,Pythia 70M Mean
QA_RT,Ele,claude-sonnet-4-0_clear_prompt,lexile
QA_RT,Ele,claude-sonnet-4-0_clear_prompt,text_evaluator
QA_RT,Ele,claude-sonnet-4-0_clear_prompt,cpidr_density
QA_RT,Ele,claude-sonnet-4-0_clear_prompt,avg_integration_cost
QA_RT,Ele,claude-sonnet-4-0_clear_prompt,avg_embedding_depth
QA_RT,Ele,claude-sonnet-4-0_clear_prompt,mean_entropy_pythia
QA_RT,Ele,claude-sonnet-4-0_clear_prompt,word_length
QA_RT,Ele,claude-sonnet-4-0_clear_prompt,wordFreq_frequency
QA_RT,Ele,claude-sonnet-4-0_clear_prompt,depid_density
QA_RT,Ele,claude-sonnet-4-0_clear_prompt,max_embedding_depth
QA_RT,Ele,claude-sonnet-4-0_clear_prompt,max_integration_cost
QA_RT,Ele,claude-sonnet-4-0_clear_prompt,total_integration_cost
QA_RT,Ele,claude-sonnet-4-0_clear_prompt,CAREC_M
QA_RT,Ele,claude-sonnet-4-0_clear_prompt,mean_entropy_gpt2
QA_RT,Ele,claude-sonnet-4-0_clear_prompt,gpt-4o_simple_prompt
QA_RT,Ele,claude-sonnet-4-0_clear_prompt,gpt-5_simple_prompt
QA_RT,Ele,claude-sonnet-4-0_clear_prompt,gemini-2.0-flash_simple_prompt
QA_RT,Ele,claude-sonnet-4-0_clear_prompt,gemini-2.5-pro_simple_prompt
QA_RT,Ele,claude-sonnet-4-0_clear_prompt,llama-3.3-70b-versatile_simple_prompt
QA_RT,Ele,claude-sonnet-4-0_clear_prompt,claude-sonnet-4-0_simple_prompt
QA_RT,Ele,claude-sonnet-4-0_clear_prompt,gpt-4o_clear_specific_prompt
QA_RT,Ele,claude-sonnet-4-0_clear_prompt,gpt-5_clear_specific_prompt
QA_RT,Ele,claude-sonnet-4-0_clear_prompt,gemini-2.0-flash_clear_specific_prompt
QA_RT,Ele,claude-sonnet-4-0_clear_prompt,gemini-2.5-pro_clear_specific_prompt
QA_RT,Ele,claude-sonnet-4-0_clear_prompt,llama-3.3-70b-versatile_clear_specific_prompt
QA_RT,Ele,claude-sonnet-4-0_clear_prompt,claude-sonnet-4-0_clear_specific_prompt
QA_RT,Ele,claude-sonnet-4-0_clear_prompt,Pythia 70M Mean
QA_RT,Ele,lexile,text_evaluator
QA_RT,Ele,lexile,cpidr_density
QA_RT,Ele,lexile,avg_integration_cost
QA_RT,Ele,lexile,avg_embedding_depth
QA_RT,Ele,lexile,mean_entropy_pythia
QA_RT,Ele,lexile,word_length
QA_RT,Ele,lexile,wordFreq_frequency
QA_RT,Ele,lexile,depid_density
QA_RT,Ele,lexile,max_embedding_depth
QA_RT,Ele,lexile,max_integration_cost
QA_RT,Ele,lexile,total_integration_cost
QA_RT,Ele,lexile,CAREC_M
QA_RT,Ele,lexile,mean_entropy_gpt2
QA_RT,Ele,lexile,gpt-4o_simple_prompt
QA_RT,Ele,lexile,gpt-5_simple_prompt
QA_RT,Ele,lexile,gemini-2.0-flash_simple_prompt
QA_RT,Ele,lexile,gemini-2.5-pro_simple_prompt
QA_RT,Ele,lexile,llama-3.3-70b-versatile_simple_prompt
QA_RT,Ele,lexile,claude-sonnet-4-0_simple_prompt
QA_RT,Ele,lexile,gpt-4o_clear_specific_prompt
QA_RT,Ele,lexile,gpt-5_clear_specific_prompt
QA_RT,Ele,lexile,gemini-2.0-flash_clear_specific_prompt
QA_RT,Ele,lexile,gemini-2.5-pro_clear_specific_prompt
QA_RT,Ele,lexile,llama-3.3-70b-versatile_clear_specific_prompt
QA_RT,Ele,lexile,claude-sonnet-4-0_clear_specific_prompt
QA_RT,Ele,lexile,Pythia 70M Mean
QA_RT,Ele,text_evaluator,cpidr_density
QA_RT,Ele,text_evaluator,avg_integration_cost
QA_RT,Ele,text_evaluator,avg_embedding_depth
QA_RT,Ele,text_evaluator,mean_entropy_pythia
QA_RT,Ele,text_evaluator,word_length
QA_RT,Ele,text_evaluator,wordFreq_frequency
QA_RT,Ele,text_evaluator,depid_density
QA_RT,Ele,text_evaluator,max_embedding_depth
QA_RT,Ele,text_evaluator,max_integration_cost
QA_RT,Ele,text_evaluator,total_integration_cost
QA_RT,Ele,text_evaluator,CAREC_M
QA_RT,Ele,text_evaluator,mean_entropy_gpt2
QA_RT,Ele,text_evaluator,gpt-4o_simple_prompt
QA_RT,Ele,text_evaluator,gpt-5_simple_prompt
QA_RT,Ele,text_evaluator,gemini-2.0-flash_simple_prompt
QA_RT,Ele,text_evaluator,gemini-2.5-pro_simple_prompt
QA_RT,Ele,text_evaluator,llama-3.3-70b-versatile_simple_prompt
QA_RT,Ele,text_evaluator,claude-sonnet-4-0_simple_prompt
QA_RT,Ele,text_evaluator,gpt-4o_clear_specific_prompt
QA_RT,Ele,text_evaluator,gpt-5_clear_specific_prompt
QA_RT,Ele,text_evaluator,gemini-2.0-flash_clear_specific_prompt
QA_RT,Ele,text_evaluator,gemini-2.5-pro_clear_specific_prompt
QA_RT,Ele,text_evaluator,llama-3.3-70b-versatile_clear_specific_prompt
QA_RT,Ele,text_evaluator,claude-sonnet-4-0_clear_specific_prompt
QA_RT,Ele,text_evaluator,Pythia 70M Mean
QA_RT,Ele,cpidr_density,gpt-4o_simple_prompt
QA_RT,Ele,cpidr_density,gpt-5_simple_prompt
QA_RT,Ele,cpidr_density,gemini-2.0-flash_simple_prompt
QA_RT,Ele,cpidr_density,gemini-2.5-pro_simple_prompt
QA_RT,Ele,cpidr_density,llama-3.3-70b-versatile_simple_prompt
QA_RT,Ele,cpidr_density,claude-sonnet-4-0_simple_prompt
QA_RT,Ele,cpidr_density,gpt-4o_clear_specific_prompt
QA_RT,Ele,cpidr_density,gpt-5_clear_specific_prompt
QA_RT,Ele,cpidr_density,gemini-2.0-flash_clear_specific_prompt
QA_RT,Ele,cpidr_density,gemini-2.5-pro_clear_specific_prompt
QA_RT,Ele,cpidr_density,llama-3.3-70b-versatile_clear_specific_prompt
QA_RT,Ele,cpidr_density,claude-sonnet-4-0_clear_specific_prompt
QA_RT,Ele,avg_integration_cost,gpt-4o_simple_prompt
QA_RT,Ele,avg_integration_cost,gpt-5_simple_prompt
QA_RT,Ele,avg_integration_cost,gemini-2.0-flash_simple_prompt
QA_RT,Ele,avg_integration_cost,gemini-2.5-pro_simple_prompt
QA_RT,Ele,avg_integration_cost,llama-3.3-70b-versatile_simple_prompt
QA_RT,Ele,avg_integration_cost,claude-sonnet-4-0_simple_prompt
QA_RT,Ele,avg_integration_cost,gpt-4o_clear_specific_prompt
QA_RT,Ele,avg_integration_cost,gpt-5_clear_specific_prompt
QA_RT,Ele,avg_integration_cost,gemini-2.0-flash_clear_specific_prompt
QA_RT,Ele,avg_integration_cost,gemini-2.5-pro_clear_specific_prompt
QA_RT,Ele,avg_integration_cost,llama-3.3-70b-versatile_clear_specific_prompt
QA_RT,Ele,avg_integration_cost,claude-sonnet-4-0_clear_specific_prompt
QA_RT,Ele,avg_embedding_depth,gpt-4o_simple_prompt
QA_RT,Ele,avg_embedding_depth,gpt-5_simple_prompt
QA_RT,Ele,avg_embedding_depth,gemini-2.0-flash_simple_prompt
QA_RT,Ele,avg_embedding_depth,gemini-2.5-pro_simple_prompt
QA_RT,Ele,avg_embedding_depth,llama-3.3-70b-versatile_simple_prompt
QA_RT,Ele,avg_embedding_depth,claude-sonnet-4-0_simple_prompt
QA_RT,Ele,avg_embedding_depth,gpt-4o_clear_specific_prompt
QA_RT,Ele,avg_embedding_depth,gpt-5_clear_specific_prompt
QA_RT,Ele,avg_embedding_depth,gemini-2.0-flash_clear_specific_prompt
QA_RT,Ele,avg_embedding_depth,gemini-2.5-pro_clear_specific_prompt
QA_RT,Ele,avg_embedding_depth,llama-3.3-70b-versatile_clear_specific_prompt
QA_RT,Ele,avg_embedding_depth,claude-sonnet-4-0_clear_specific_prompt
QA_RT,Ele,mean_entropy_pythia,gpt-4o_simple_prompt
QA_RT,Ele,mean_entropy_pythia,gpt-5_simple_prompt
QA_RT,Ele,mean_entropy_pythia,gemini-2.0-flash_simple_prompt
QA_RT,Ele,mean_entropy_pythia,gemini-2.5-pro_simple_prompt
QA_RT,Ele,mean_entropy_pythia,llama-3.3-70b-versatile_simple_prompt
QA_RT,Ele,mean_entropy_pythia,claude-sonnet-4-0_simple_prompt
QA_RT,Ele,mean_entropy_pythia,gpt-4o_clear_specific_prompt
QA_RT,Ele,mean_entropy_pythia,gpt-5_clear_specific_prompt
QA_RT,Ele,mean_entropy_pythia,gemini-2.0-flash_clear_specific_prompt
QA_RT,Ele,mean_entropy_pythia,gemini-2.5-pro_clear_specific_prompt
QA_RT,Ele,mean_entropy_pythia,llama-3.3-70b-versatile_clear_specific_prompt
QA_RT,Ele,mean_entropy_pythia,claude-sonnet-4-0_clear_specific_prompt
QA_RT,Ele,word_length,gpt-4o_simple_prompt
QA_RT,Ele,word_length,gpt-5_simple_prompt
QA_RT,Ele,word_length,gemini-2.0-flash_simple_prompt
QA_RT,Ele,word_length,gemini-2.5-pro_simple_prompt
QA_RT,Ele,word_length,llama-3.3-70b-versatile_simple_prompt
QA_RT,Ele,word_length,claude-sonnet-4-0_simple_prompt
QA_RT,Ele,word_length,gpt-4o_clear_specific_prompt
QA_RT,Ele,word_length,gpt-5_clear_specific_prompt
QA_RT,Ele,word_length,gemini-2.0-flash_clear_specific_prompt
QA_RT,Ele,word_length,gemini-2.5-pro_clear_specific_prompt
QA_RT,Ele,word_length,llama-3.3-70b-versatile_clear_specific_prompt
QA_RT,Ele,word_length,claude-sonnet-4-0_clear_specific_prompt
QA_RT,Ele,wordFreq_frequency,gpt-4o_simple_prompt
QA_RT,Ele,wordFreq_frequency,gpt-5_simple_prompt
QA_RT,Ele,wordFreq_frequency,gemini-2.0-flash_simple_prompt
QA_RT,Ele,wordFreq_frequency,gemini-2.5-pro_simple_prompt
QA_RT,Ele,wordFreq_frequency,llama-3.3-70b-versatile_simple_prompt
QA_RT,Ele,wordFreq_frequency,claude-sonnet-4-0_simple_prompt
QA_RT,Ele,wordFreq_frequency,gpt-4o_clear_specific_prompt
QA_RT,Ele,wordFreq_frequency,gpt-5_clear_specific_prompt
QA_RT,Ele,wordFreq_frequency,gemini-2.0-flash_clear_specific_prompt
QA_RT,Ele,wordFreq_frequency,gemini-2.5-pro_clear_specific_prompt
QA_RT,Ele,wordFreq_frequency,llama-3.3-70b-versatile_clear_specific_prompt
QA_RT,Ele,wordFreq_frequency,claude-sonnet-4-0_clear_specific_prompt
QA_RT,Ele,depid_density,gpt-4o_simple_prompt
QA_RT,Ele,depid_density,gpt-5_simple_prompt
QA_RT,Ele,depid_density,gemini-2.0-flash_simple_prompt
QA_RT,Ele,depid_density,gemini-2.5-pro_simple_prompt
QA_RT,Ele,depid_density,llama-3.3-70b-versatile_simple_prompt
QA_RT,Ele,depid_density,claude-sonnet-4-0_simple_prompt
QA_RT,Ele,depid_density,gpt-4o_clear_specific_prompt
QA_RT,Ele,depid_density,gpt-5_clear_specific_prompt
QA_RT,Ele,depid_density,gemini-2.0-flash_clear_specific_prompt
QA_RT,Ele,depid_density,gemini-2.5-pro_clear_specific_prompt
QA_RT,Ele,depid_density,llama-3.3-70b-versatile_clear_specific_prompt
QA_RT,Ele,depid_density,claude-sonnet-4-0_clear_specific_prompt
QA_RT,Ele,max_embedding_depth,gpt-4o_simple_prompt
QA_RT,Ele,max_embedding_depth,gpt-5_simple_prompt
QA_RT,Ele,max_embedding_depth,gemini-2.0-flash_simple_prompt
QA_RT,Ele,max_embedding_depth,gemini-2.5-pro_simple_prompt
QA_RT,Ele,max_embedding_depth,llama-3.3-70b-versatile_simple_prompt
QA_RT,Ele,max_embedding_depth,claude-sonnet-4-0_simple_prompt
QA_RT,Ele,max_embedding_depth,gpt-4o_clear_specific_prompt
QA_RT,Ele,max_embedding_depth,gpt-5_clear_specific_prompt
QA_RT,Ele,max_embedding_depth,gemini-2.0-flash_clear_specific_prompt
QA_RT,Ele,max_embedding_depth,gemini-2.5-pro_clear_specific_prompt
QA_RT,Ele,max_embedding_depth,llama-3.3-70b-versatile_clear_specific_prompt
QA_RT,Ele,max_embedding_depth,claude-sonnet-4-0_clear_specific_prompt
QA_RT,Ele,max_integration_cost,gpt-4o_simple_prompt
QA_RT,Ele,max_integration_cost,gpt-5_simple_prompt
QA_RT,Ele,max_integration_cost,gemini-2.0-flash_simple_prompt
QA_RT,Ele,max_integration_cost,gemini-2.5-pro_simple_prompt
QA_RT,Ele,max_integration_cost,llama-3.3-70b-versatile_simple_prompt
QA_RT,Ele,max_integration_cost,claude-sonnet-4-0_simple_prompt
QA_RT,Ele,max_integration_cost,gpt-4o_clear_specific_prompt
QA_RT,Ele,max_integration_cost,gpt-5_clear_specific_prompt
QA_RT,Ele,max_integration_cost,gemini-2.0-flash_clear_specific_prompt
QA_RT,Ele,max_integration_cost,gemini-2.5-pro_clear_specific_prompt
QA_RT,Ele,max_integration_cost,llama-3.3-70b-versatile_clear_specific_prompt
QA_RT,Ele,max_integration_cost,claude-sonnet-4-0_clear_specific_prompt
QA_RT,Ele,total_integration_cost,gpt-4o_simple_prompt
QA_RT,Ele,total_integration_cost,gpt-5_simple_prompt
QA_RT,Ele,total_integration_cost,gemini-2.0-flash_simple_prompt
QA_RT,Ele,total_integration_cost,gemini-2.5-pro_simple_prompt
QA_RT,Ele,total_integration_cost,llama-3.3-70b-versatile_simple_prompt
QA_RT,Ele,total_integration_cost,claude-sonnet-4-0_simple_prompt
QA_RT,Ele,total_integration_cost,gpt-4o_clear_specific_prompt
QA_RT,Ele,total_integration_cost,gpt-5_clear_specific_prompt
QA_RT,Ele,total_integration_cost,gemini-2.0-flash_clear_specific_prompt
QA_RT,Ele,total_integration_cost,gemini-2.5-pro_clear_specific_prompt
QA_RT,Ele,total_integration_cost,llama-3.3-70b-versatile_clear_specific_prompt
QA_RT,Ele,total_integration_cost,claude-sonnet-4-0_clear_specific_prompt
QA_RT,Ele,CAREC_M,gpt-4o_simple_prompt
QA_RT,Ele,CAREC_M,gpt-5_simple_prompt
QA_RT,Ele,CAREC_M,gemini-2.0-flash_simple_prompt
QA_RT,Ele,CAREC_M,gemini-2.5-pro_simple_prompt
QA_RT,Ele,CAREC_M,llama-3.3-70b-versatile_simple_prompt
QA_RT,Ele,CAREC_M,claude-sonnet-4-0_simple_prompt
QA_RT,Ele,CAREC_M,gpt-4o_clear_specific_prompt
QA_RT,Ele,CAREC_M,gpt-5_clear_specific_prompt
QA_RT,Ele,CAREC_M,gemini-2.0-flash_clear_specific_prompt
QA_RT,Ele,CAREC_M,gemini-2.5-pro_clear_specific_prompt
QA_RT,Ele,CAREC_M,llama-3.3-70b-versatile_clear_specific_prompt
QA_RT,Ele,CAREC_M,claude-sonnet-4-0_clear_specific_prompt
QA_RT,Ele,mean_entropy_gpt2,gpt-4o_simple_prompt
QA_RT,Ele,mean_entropy_gpt2,gpt-5_simple_prompt
QA_RT,Ele,mean_entropy_gpt2,gemini-2.0-flash_simple_prompt
QA_RT,Ele,mean_entropy_gpt2,gemini-2.5-pro_simple_prompt
QA_RT,Ele,mean_entropy_gpt2,llama-3.3-70b-versatile_simple_prompt
QA_RT,Ele,mean_entropy_gpt2,claude-sonnet-4-0_simple_prompt
QA_RT,Ele,mean_entropy_gpt2,gpt-4o_clear_specific_prompt
QA_RT,Ele,mean_entropy_gpt2,gpt-5_clear_specific_prompt
QA_RT,Ele,mean_entropy_gpt2,gemini-2.0-flash_clear_specific_prompt
QA_RT,Ele,mean_entropy_gpt2,gemini-2.5-pro_clear_specific_prompt
QA_RT,Ele,mean_entropy_gpt2,llama-3.3-70b-versatile_clear_specific_prompt
QA_RT,Ele,mean_entropy_gpt2,claude-sonnet-4-0_clear_specific_prompt
QA_RT,Ele,gpt-4o_simple_prompt,gpt-5_simple_prompt
QA_RT,Ele,gpt-4o_simple_prompt,gemini-2.0-flash_simple_prompt
QA_RT,Ele,gpt-4o_simple_prompt,gemini-2.5-pro_simple_prompt
QA_RT,Ele,gpt-4o_simple_prompt,llama-3.3-70b-versatile_simple_prompt
QA_RT,Ele,gpt-4o_simple_prompt,claude-sonnet-4-0_simple_prompt
QA_RT,Ele,gpt-4o_simple_prompt,gpt-4o_clear_specific_prompt
QA_RT,Ele,gpt-4o_simple_prompt,gpt-5_clear_specific_prompt
QA_RT,Ele,gpt-4o_simple_prompt,gemini-2.0-flash_clear_specific_prompt
QA_RT,Ele,gpt-4o_simple_prompt,gemini-2.5-pro_clear_specific_prompt
QA_RT,Ele,gpt-4o_simple_prompt,llama-3.3-70b-versatile_clear_specific_prompt
QA_RT,Ele,gpt-4o_simple_prompt,claude-sonnet-4-0_clear_specific_prompt
QA_RT,Ele,gpt-4o_simple_prompt,Pythia 70M Mean
QA_RT,Ele,gpt-5_simple_prompt,gemini-2.0-flash_simple_prompt
QA_RT,Ele,gpt-5_simple_prompt,gemini-2.5-pro_simple_prompt
QA_RT,Ele,gpt-5_simple_prompt,llama-3.3-70b-versatile_simple_prompt
QA_RT,Ele,gpt-5_simple_prompt,claude-sonnet-4-0_simple_prompt
QA_RT,Ele,gpt-5_simple_prompt,gpt-4o_clear_specific_prompt
QA_RT,Ele,gpt-5_simple_prompt,gpt-5_clear_specific_prompt
QA_RT,Ele,gpt-5_simple_prompt,gemini-2.0-flash_clear_specific_prompt
QA_RT,Ele,gpt-5_simple_prompt,gemini-2.5-pro_clear_specific_prompt
QA_RT,Ele,gpt-5_simple_prompt,llama-3.3-70b-versatile_clear_specific_prompt
QA_RT,Ele,gpt-5_simple_prompt,claude-sonnet-4-0_clear_specific_prompt
QA_RT,Ele,gpt-5_simple_prompt,Pythia 70M Mean
QA_RT,Ele,gemini-2.0-flash_simple_prompt,gemini-2.5-pro_simple_prompt
