resolution,row_index,col_index,pred_col,measure,bin_coef,bin_coef_p,bin_coef_star,increase_symbol,n_values
paragraph,1,1,mean_FirstPassGD,gemini-2.5-pro_clear_prompt,-0.0001091331121924,0.9577070073573652,ns,ns -,5
paragraph,1,1,mean_FirstPassGD,gpt-4o_clear_prompt,0.0006822351731715,0.578949790530301,ns,ns +,5
paragraph,1,1,mean_FirstPassGD,gpt-5_clear_prompt,0.0005946719860486,0.6655791667200872,ns,ns +,5
paragraph,1,1,mean_FirstPassGD,gunning_fog_index,0.0013423021462467,0.4007539132115406,ns,ns +,5
paragraph,1,1,mean_FirstPassGD,lexile,0.0003368782072876,0.8064162786539479,ns,ns +,5
paragraph,1,1,mean_FirstPassGD,llama-3.3-70b-versatile_clear_prompt,0.0004803302141565,0.7275126743166465,ns,ns +,5
paragraph,1,1,mean_FirstPassGD,mean_entropy_pythia,0.0003132648284977,0.7806030441814773,ns,ns +,5
paragraph,1,1,mean_FirstPassGD,smog_index,0.0003938519442814,0.8428350450205172,ns,ns +,5
paragraph,1,1,mean_FirstPassGD,text_evaluator,0.0003716231310778,0.8888876901474597,ns,ns +,5
paragraph,1,1,mean_FirstPassGD,wordFreq_frequency,-0.0008052570131477,0.3899425065472401,ns,ns -,5
paragraph,1,1,mean_FirstPassGD,word_length,0.0017755241102513,0.0581932721407671,ns,ns +,5
sentence,2,0,mean_GD,ARI,0.001140235347452,0.3280443265622805,ns,ns +,5
sentence,2,0,mean_GD,CAREC,-0.0002825261947009,0.8696265426271681,ns,ns -,5
sentence,2,0,mean_GD,CARES,0.0011051645386818,0.3731778095480893,ns,ns +,5
sentence,2,0,mean_GD,CML2RI,0.0002903894161596,0.8497645403096957,ns,ns +,5
sentence,2,0,mean_GD,PLL_bert-base-uncased,0.0004459913509635,0.5717351653746073,ns,ns +,5
sentence,2,0,mean_GD,Pythia 70M Mean,0.000468463013537,0.7620537389322396,ns,ns +,5
sentence,2,0,mean_GD,SBERT,0.0013597036355147,0.0170094602855181,*,* +,5
sentence,2,0,mean_GD,avg_embedding_depth,-0.0001998677509626,0.6393900784559405,ns,ns -,5
sentence,2,0,mean_GD,avg_integration_cost,0.0004126738210463,0.2485573499007586,ns,ns +,5
sentence,2,0,mean_GD,claude-sonnet-4-0_clear_prompt,0.0017408971129505,0.2510478886283443,ns,ns +,5
sentence,2,0,mean_GD,coleman_liau_index,0.000806009502793,0.6640657646205919,ns,ns +,5
sentence,2,0,mean_GD,cpidr_density,-0.0004735336952926,0.437271112426839,ns,ns -,5
sentence,2,0,mean_GD,dale_chall_score,0.0011562570885773,0.4858054428434482,ns,ns +,5
sentence,2,0,mean_GD,flesch_kincaid_grade_score,0.0012448247409485,0.2526271959996126,ns,ns +,5
sentence,2,0,mean_GD,flesch_reading_ease,0.0012695540233475,0.3777167490013884,ns,ns +,5
sentence,2,0,mean_GD,gemini-2.0-flash_clear_prompt,0.00026880900291,0.8373713499292698,ns,ns +,5
sentence,2,0,mean_GD,gemini-2.5-pro_clear_prompt,0.0013478940486693,0.1561513669296849,ns,ns +,5
sentence,2,0,mean_GD,gpt-4o_clear_prompt,0.0009055933112813,0.3476104895905111,ns,ns +,5
sentence,2,0,mean_GD,gpt-5_clear_prompt,0.0010944629939293,0.3519648882394513,ns,ns +,5
sentence,2,0,mean_GD,gunning_fog_index,0.0011741156068245,0.1672591168019843,ns,ns +,5
sentence,2,0,mean_GD,lexile,-0.000517959891613,0.1713655007408145,ns,ns -,5
sentence,2,0,mean_GD,llama-3.3-70b-versatile_clear_prompt,0.0010176162253796,0.499262229502065,ns,ns +,5
sentence,2,0,mean_GD,mean_entropy_pythia,0.0006047289972487,0.5954671078893279,ns,ns +,5
sentence,2,0,mean_GD,text_evaluator,0.0007661657148016,0.3646576365728663,ns,ns +,5
sentence,2,0,mean_GD,wordFreq_frequency,0.0001361572602194,0.9247988392409268,ns,ns +,5
sentence,2,0,mean_GD,word_length,0.0008371346072906,0.678012453327161,ns,ns +,5
paragraph,2,1,mean_GD,ARI,0.0005300310454789,0.8103551030410227,ns,ns +,5
paragraph,2,1,mean_GD,CAREC,-0.0019674682339853,0.2248416799256849,ns,ns -,5
paragraph,2,1,mean_GD,CARES,0.0008052414059611,0.498794961220949,ns,ns +,5
paragraph,2,1,mean_GD,CML2RI,-0.0012980381132901,0.422354604495297,ns,ns -,5
paragraph,2,1,mean_GD,PLL_bert-base-uncased,0.0001309596161988,0.6102910593186839,ns,ns +,5
paragraph,2,1,mean_GD,Pythia 70M Mean,-0.0002611161880371,0.8819263315888554,ns,ns -,5
paragraph,2,1,mean_GD,SBERT,-0.000887316257551,0.5729412074721075,ns,ns -,5
paragraph,2,1,mean_GD,avg_embedding_depth,0.0010910564070198,0.638480939016943,ns,ns +,5
paragraph,2,1,mean_GD,avg_integration_cost,0.0003518903705236,0.5754190101465576,ns,ns +,5
paragraph,2,1,mean_GD,claude-sonnet-4-0_clear_prompt,-0.0008117839136135,0.702695598007509,ns,ns -,5
paragraph,2,1,mean_GD,coleman_liau_index,0.001036428624495,0.5282161515829725,ns,ns +,5
paragraph,2,1,mean_GD,cpidr_density,0.0003588021127199,0.7794258763678021,ns,ns +,5
paragraph,2,1,mean_GD,dale_chall_score,-0.000932227020428,0.4290979567127773,ns,ns -,5
paragraph,2,1,mean_GD,flesch_kincaid_grade_score,0.0005743442652798,0.8124820240368202,ns,ns +,5
paragraph,2,1,mean_GD,flesch_reading_ease,0.0014866500135048,0.5928204750526808,ns,ns +,5
paragraph,2,1,mean_GD,gemini-2.0-flash_clear_prompt,0.0003603656182561,0.6840619388149252,ns,ns +,5
paragraph,2,1,mean_GD,gemini-2.5-pro_clear_prompt,0.0008294592828722,0.6570713016740692,ns,ns +,5
paragraph,2,1,mean_GD,gpt-4o_clear_prompt,0.0006700531313356,0.2905010173965672,ns,ns +,5
paragraph,2,1,mean_GD,gpt-5_clear_prompt,-0.00027469490096,0.8537338494305033,ns,ns -,5
paragraph,2,1,mean_GD,gunning_fog_index,0.0003124271320023,0.8735761818847158,ns,ns +,5
paragraph,2,1,mean_GD,lexile,0.0008694384201012,0.0166604780626616,*,* +,5
paragraph,2,1,mean_GD,llama-3.3-70b-versatile_clear_prompt,0.0010826634641185,0.2891273586490348,ns,ns +,5
paragraph,2,1,mean_GD,mean_entropy_pythia,-0.000146740811352,0.9065078533694498,ns,ns -,5
paragraph,2,1,mean_GD,smog_index,0.0015649916190849,0.0711996456893407,ns,ns +,5
paragraph,2,1,mean_GD,text_evaluator,-0.0006685034543937,0.6962520310749707,ns,ns -,5
paragraph,2,1,mean_GD,wordFreq_frequency,-0.0019868670578888,0.1502717234985131,ns,ns -,5
paragraph,2,1,mean_GD,word_length,0.0009946549315511,0.3971960798434257,ns,ns +,5
sentence,0,0,mean_nonzero_FF,ARI,0.0008115594972303,0.0952178362089801,ns,ns +,5
sentence,0,0,mean_nonzero_FF,CAREC,0.0006520197359253,0.5964839885301053,ns,ns +,5
sentence,0,0,mean_nonzero_FF,CARES,0.0014383209630876,0.1020830913746456,ns,ns +,5
sentence,0,0,mean_nonzero_FF,CML2RI,0.0009702196027675,0.0387168652913097,*,* +,5
sentence,0,0,mean_nonzero_FF,PLL_bert-base-uncased,0.0006743910843175,0.3144228555488819,ns,ns +,5
sentence,0,0,mean_nonzero_FF,Pythia 70M Mean,0.0007754431332247,0.0512121524683523,ns,ns +,5
sentence,0,0,mean_nonzero_FF,SBERT,0.0004426773674086,0.3436344178473426,ns,ns +,5
sentence,0,0,mean_nonzero_FF,avg_embedding_depth,0.0001505287709843,0.7773022611477719,ns,ns +,5
sentence,0,0,mean_nonzero_FF,avg_integration_cost,0.0002016417018466,0.5038498213771668,ns,ns +,5
sentence,0,0,mean_nonzero_FF,claude-sonnet-4-0_clear_prompt,0.0006649978846674,0.4919377895299525,ns,ns +,5
sentence,0,0,mean_nonzero_FF,coleman_liau_index,0.0011175985549228,0.0796587578504786,ns,ns +,5
sentence,0,0,mean_nonzero_FF,cpidr_density,-3.871162507603221e-05,0.9249203265179649,ns,ns -,5
sentence,0,0,mean_nonzero_FF,dale_chall_score,0.0017185246088419,0.0928289086691726,ns,ns +,5
sentence,0,0,mean_nonzero_FF,flesch_kincaid_grade_score,0.0008142155217557,0.0246473213135477,*,* +,5
sentence,0,0,mean_nonzero_FF,flesch_reading_ease,0.0009946755397582,0.0374109016002757,*,* +,5
sentence,0,0,mean_nonzero_FF,gemini-2.0-flash_clear_prompt,0.0005065817617349,0.5235619163504192,ns,ns +,5
sentence,0,0,mean_nonzero_FF,gemini-2.5-pro_clear_prompt,0.000189164773813,0.8069238773060192,ns,ns +,5
sentence,0,0,mean_nonzero_FF,gpt-4o_clear_prompt,0.0007360526286806,0.2612305304264271,ns,ns +,5
sentence,0,0,mean_nonzero_FF,gpt-5_clear_prompt,0.0004604276310698,0.6479639848368859,ns,ns +,5
sentence,0,0,mean_nonzero_FF,gunning_fog_index,0.0010681277733939,0.10177904157121,ns,ns +,5
sentence,0,0,mean_nonzero_FF,lexile,0.0002761147462102,0.6334794717789547,ns,ns +,5
sentence,0,0,mean_nonzero_FF,llama-3.3-70b-versatile_clear_prompt,0.0001134446659202,0.8994756126787307,ns,ns +,5
sentence,0,0,mean_nonzero_FF,mean_entropy_pythia,0.0002242631770232,0.1533788400426797,ns,ns +,5
sentence,0,0,mean_nonzero_FF,text_evaluator,0.0003568182959355,0.2987250944959439,ns,ns +,5
sentence,0,0,mean_nonzero_FF,wordFreq_frequency,0.0008883434059499,0.0696681586833992,ns,ns +,5
sentence,0,0,mean_nonzero_FF,word_length,0.0009103475570145,0.0743445464437587,ns,ns +,5
paragraph,0,1,mean_nonzero_FF,ARI,-0.0001648903040787,0.9154696384324236,ns,ns -,5
paragraph,0,1,mean_nonzero_FF,CAREC,0.0009302674660811,0.446150543966385,ns,ns +,5
paragraph,0,1,mean_nonzero_FF,CARES,0.0001414445402339,0.8437351955776113,ns,ns +,5
paragraph,0,1,mean_nonzero_FF,CML2RI,0.0002957202487519,0.547295690693449,ns,ns +,5
paragraph,0,1,mean_nonzero_FF,PLL_bert-base-uncased,0.0015071450396017,0.2219650134915517,ns,ns +,5
paragraph,0,1,mean_nonzero_FF,Pythia 70M Mean,0.0005929296932161,0.5750418415516884,ns,ns +,5
paragraph,0,1,mean_nonzero_FF,SBERT,-9.696507161885422e-05,0.9530892971377634,ns,ns -,5
paragraph,0,1,mean_nonzero_FF,avg_embedding_depth,0.002064452477675,0.0606312443790851,ns,ns +,5
paragraph,0,1,mean_nonzero_FF,avg_integration_cost,-0.0007178043333409,0.3001119710937771,ns,ns -,5
paragraph,0,1,mean_nonzero_FF,claude-sonnet-4-0_clear_prompt,-0.0016542957170878,0.4705020745294793,ns,ns -,5
paragraph,0,1,mean_nonzero_FF,coleman_liau_index,-0.0002107968787169,0.857344479734057,ns,ns -,5
paragraph,0,1,mean_nonzero_FF,cpidr_density,0.0001603944275663,0.8188789453996894,ns,ns +,5
paragraph,0,1,mean_nonzero_FF,dale_chall_score,0.0010982558276168,0.1665861571327695,ns,ns +,5
paragraph,0,1,mean_nonzero_FF,flesch_kincaid_grade_score,9.701282531451034e-05,0.948974669683442,ns,ns +,5
paragraph,0,1,mean_nonzero_FF,flesch_reading_ease,0.000379741196212,0.7860213688554136,ns,ns +,5
paragraph,0,1,mean_nonzero_FF,gemini-2.0-flash_clear_prompt,0.001597605284665,0.1571397919069223,ns,ns +,5
paragraph,0,1,mean_nonzero_FF,gemini-2.5-pro_clear_prompt,-0.0017152706996059,0.3607083261080993,ns,ns -,5
paragraph,0,1,mean_nonzero_FF,gpt-4o_clear_prompt,0.0003448988171644,0.4872831909994545,ns,ns +,5
paragraph,0,1,mean_nonzero_FF,gpt-5_clear_prompt,0.0003306293500216,0.7654333952733087,ns,ns +,5
paragraph,0,1,mean_nonzero_FF,gunning_fog_index,-0.0002940609186387,0.8477273760845621,ns,ns -,5
paragraph,0,1,mean_nonzero_FF,lexile,-0.0003166651629832,0.7960488076843566,ns,ns -,5
paragraph,0,1,mean_nonzero_FF,llama-3.3-70b-versatile_clear_prompt,-0.000749674446415,0.5919496952062977,ns,ns -,5
paragraph,0,1,mean_nonzero_FF,mean_entropy_pythia,0.000392555619163,0.7241371741691863,ns,ns +,5
paragraph,0,1,mean_nonzero_FF,smog_index,-0.0017638309974739,0.2577156601405482,ns,ns -,5
paragraph,0,1,mean_nonzero_FF,text_evaluator,0.0015392363293317,0.2093374345432809,ns,ns +,5
paragraph,0,1,mean_nonzero_FF,wordFreq_frequency,-0.0005528004690923,0.5442053469412338,ns,ns -,5
paragraph,0,1,mean_nonzero_FF,word_length,-0.0001614982406281,0.8730831565757977,ns,ns -,5
sentence,1,0,mean_FD,ARI,0.0004885611685687,0.4740753297709225,ns,ns +,5
sentence,1,0,mean_FD,CAREC,5.3538626919973625e-05,0.9612039517435016,ns,ns +,5
sentence,1,0,mean_FD,CARES,0.0009113433100297,0.3570971965889145,ns,ns +,5
sentence,1,0,mean_FD,CML2RI,0.0007137349020362,0.2001467351243662,ns,ns +,5
sentence,1,0,mean_FD,PLL_bert-base-uncased,0.0001907865896253,0.6867545214232627,ns,ns +,5
sentence,1,0,mean_FD,Pythia 70M Mean,-0.0002144208845449,0.6934327534771804,ns,ns -,5
sentence,1,0,mean_FD,SBERT,-0.0001363139431793,0.7331217178237592,ns,ns -,5
sentence,1,0,mean_FD,avg_embedding_depth,0.0005297672511466,0.1589296047275511,ns,ns +,5
sentence,1,0,mean_FD,avg_integration_cost,-0.0001727100491655,0.423071146754167,ns,ns -,5
sentence,1,0,mean_FD,claude-sonnet-4-0_clear_prompt,0.0013468119606454,0.2695031013898041,ns,ns +,5
sentence,1,0,mean_FD,coleman_liau_index,0.0007429064571188,0.1379652120026718,ns,ns +,5
sentence,1,0,mean_FD,cpidr_density,0.0004118528275245,0.2405331156313398,ns,ns +,5
sentence,1,0,mean_FD,dale_chall_score,0.0012857933247165,0.1556808195767405,ns,ns +,5
sentence,1,0,mean_FD,flesch_kincaid_grade_score,0.0004433069049891,0.3866121198759532,ns,ns +,5
sentence,1,0,mean_FD,flesch_reading_ease,0.0004438125315727,0.3284439025830646,ns,ns +,5
sentence,1,0,mean_FD,gemini-2.0-flash_clear_prompt,-0.0002602985288588,0.7764866269421775,ns,ns -,5
sentence,1,0,mean_FD,gemini-2.5-pro_clear_prompt,0.0005870268817678,0.4697029755930031,ns,ns +,5
sentence,1,0,mean_FD,gpt-4o_clear_prompt,0.000874025043079,0.3737375461849807,ns,ns +,5
sentence,1,0,mean_FD,gpt-5_clear_prompt,0.0011142452690802,0.3007558556299643,ns,ns +,5
sentence,1,0,mean_FD,gunning_fog_index,0.0005006132391072,0.3456901110686832,ns,ns +,5
sentence,1,0,mean_FD,lexile,7.205095869752111e-05,0.8847544902453767,ns,ns +,5
sentence,1,0,mean_FD,llama-3.3-70b-versatile_clear_prompt,0.0008443711599887,0.2540227084847228,ns,ns +,5
sentence,1,0,mean_FD,mean_entropy_pythia,-0.0001645314052964,0.7213889280876109,ns,ns -,5
sentence,1,0,mean_FD,text_evaluator,0.0009063979398014,0.1161350515197162,ns,ns +,5
sentence,1,0,mean_FD,wordFreq_frequency,0.0003812173576166,0.3177933661206897,ns,ns +,5
sentence,1,0,mean_FD,word_length,0.000424380987864,0.3656042728171537,ns,ns +,5
paragraph,1,1,mean_FD,ARI,-8.201824363246997e-05,0.967999717780038,ns,ns -,5
paragraph,1,1,mean_FD,CAREC,5.833706161378421e-05,0.96174775863961,ns,ns +,5
paragraph,1,1,mean_FD,CARES,0.0005350391091869,0.5518111494068914,ns,ns +,5
paragraph,1,1,mean_FD,CML2RI,-0.0004995252297564,0.4230490501377545,ns,ns -,5
paragraph,1,1,mean_FD,PLL_bert-base-uncased,0.0016692707288089,0.2140999283703655,ns,ns +,5
paragraph,1,1,mean_FD,Pythia 70M Mean,0.0007071535126167,0.3424081338729231,ns,ns +,5
paragraph,1,1,mean_FD,SBERT,0.0005024359652671,0.7884239235227373,ns,ns +,5
paragraph,1,1,mean_FD,avg_embedding_depth,0.0019814620960558,0.0447891404660749,*,* +,5
paragraph,1,1,mean_FD,avg_integration_cost,0.0004344603972108,0.4049800714278771,ns,ns +,5
paragraph,1,1,mean_FD,claude-sonnet-4-0_clear_prompt,-0.0003878095834198,0.8381502850279003,ns,ns -,5
paragraph,1,1,mean_FD,coleman_liau_index,-0.0001086358271993,0.9310288964939064,ns,ns -,5
paragraph,1,1,mean_FD,cpidr_density,0.0009977482494398,0.1730049816151976,ns,ns +,5
paragraph,1,1,mean_FD,dale_chall_score,-0.0001573464423941,0.8601851380915411,ns,ns -,5
paragraph,1,1,mean_FD,flesch_kincaid_grade_score,0.000290582462668,0.8923744329355829,ns,ns +,5
paragraph,1,1,mean_FD,flesch_reading_ease,0.0008122660761392,0.6893095138166088,ns,ns +,5
paragraph,1,1,mean_FD,gemini-2.0-flash_clear_prompt,0.0009983053116067,0.2327322590409341,ns,ns +,5
paragraph,1,1,mean_FD,gemini-2.5-pro_clear_prompt,-0.000151485218501,0.9170691831015738,ns,ns -,5
paragraph,1,1,mean_FD,gpt-4o_clear_prompt,0.0004585947173007,0.4942496683535743,ns,ns +,5
paragraph,1,1,mean_FD,gpt-5_clear_prompt,0.0012898537279932,0.3018811787712179,ns,ns +,5
paragraph,1,1,mean_FD,gunning_fog_index,-0.0003565457637924,0.8770138164332466,ns,ns -,5
paragraph,1,1,mean_FD,lexile,3.770079765663043e-05,0.973003928747517,ns,ns +,5
paragraph,1,1,mean_FD,llama-3.3-70b-versatile_clear_prompt,-0.0004588578632569,0.7677454570527086,ns,ns -,5
paragraph,1,1,mean_FD,mean_entropy_pythia,0.0001849608849236,0.8507617768399582,ns,ns +,5
paragraph,1,1,mean_FD,smog_index,-0.0012626363713928,0.1749380553345511,ns,ns -,5
paragraph,1,1,mean_FD,text_evaluator,0.0014442927384612,0.18716961304269,ns,ns +,5
paragraph,1,1,mean_FD,wordFreq_frequency,0.0001607578135562,0.8387564763685262,ns,ns +,5
paragraph,1,1,mean_FD,word_length,-0.0004629173249917,0.7070258877123649,ns,ns -,5
sentence,2,0,mean_HigherPassFixation,ARI,-0.0004665862907153,0.5042018512257381,ns,ns -,5
sentence,2,0,mean_HigherPassFixation,CAREC,0.0020348393826818,0.0714310430542374,ns,ns +,5
sentence,2,0,mean_HigherPassFixation,CARES,6.782172395241829e-05,0.9073348710746562,ns,ns +,5
sentence,2,0,mean_HigherPassFixation,CML2RI,0.0004083910152526,0.3995603411690639,ns,ns +,5
sentence,2,0,mean_HigherPassFixation,PLL_bert-base-uncased,0.0009074767239791,0.0144281461248937,*,* +,5
sentence,2,0,mean_HigherPassFixation,Pythia 70M Mean,0.0012563126453557,0.0669997883095249,ns,ns +,5
sentence,2,0,mean_HigherPassFixation,SBERT,-0.0005233524514073,0.5396531211870697,ns,ns -,5
sentence,2,0,mean_HigherPassFixation,avg_embedding_depth,-0.0002856901207548,0.4400189936309384,ns,ns -,5
sentence,2,0,mean_HigherPassFixation,avg_integration_cost,-0.0001489289372726,0.7358715685479591,ns,ns -,5
sentence,2,0,mean_HigherPassFixation,claude-sonnet-4-0_clear_prompt,0.000362988781885,0.786790347312891,ns,ns +,5
sentence,2,0,mean_HigherPassFixation,coleman_liau_index,-0.0008173945995159,0.511102008146128,ns,ns -,5
sentence,2,0,mean_HigherPassFixation,cpidr_density,0.0003489205857597,0.3488257841642469,ns,ns +,5
sentence,2,0,mean_HigherPassFixation,dale_chall_score,0.0004842229500791,0.5306297793815183,ns,ns +,5
sentence,2,0,mean_HigherPassFixation,flesch_kincaid_grade_score,-0.0004307053832227,0.4703154692744459,ns,ns -,5
sentence,2,0,mean_HigherPassFixation,flesch_reading_ease,-0.0003668603984232,0.6494547510948452,ns,ns -,5
sentence,2,0,mean_HigherPassFixation,gemini-2.0-flash_clear_prompt,-0.0006725375784953,0.1208421967218806,ns,ns -,5
sentence,2,0,mean_HigherPassFixation,gemini-2.5-pro_clear_prompt,-6.584442892425511e-05,0.915432179496282,ns,ns -,5
sentence,2,0,mean_HigherPassFixation,gpt-4o_clear_prompt,0.0005761767379064,0.5771310705721086,ns,ns +,5
sentence,2,0,mean_HigherPassFixation,gpt-5_clear_prompt,0.000567118285266,0.2522557611383538,ns,ns +,5
sentence,2,0,mean_HigherPassFixation,gunning_fog_index,-0.0006167866724432,0.3990637175653548,ns,ns -,5
sentence,2,0,mean_HigherPassFixation,lexile,0.0001269929633733,0.683457847665297,ns,ns +,5
sentence,2,0,mean_HigherPassFixation,llama-3.3-70b-versatile_clear_prompt,0.0002304914913098,0.8088787268652615,ns,ns +,5
sentence,2,0,mean_HigherPassFixation,mean_entropy_pythia,0.0012794106233109,0.1360615373147786,ns,ns +,5
sentence,2,0,mean_HigherPassFixation,text_evaluator,-0.0005534648054126,0.1376795145023709,ns,ns -,5
sentence,2,0,mean_HigherPassFixation,wordFreq_frequency,0.0005321541138998,0.4536637636141309,ns,ns +,5
sentence,2,0,mean_HigherPassFixation,word_length,-0.0001671368164272,0.8687042693108495,ns,ns -,5
paragraph,2,1,mean_HigherPassFixation,ARI,0.0009347215987079,0.6287310360662479,ns,ns +,5
paragraph,2,1,mean_HigherPassFixation,CAREC,0.0003776879991755,0.2911519324733809,ns,ns +,5
paragraph,2,1,mean_HigherPassFixation,CARES,-0.0025795729013179,0.0214682931206833,*,* -,5
paragraph,2,1,mean_HigherPassFixation,CML2RI,-0.0001408346816757,0.8109854315193074,ns,ns -,5
paragraph,2,1,mean_HigherPassFixation,PLL_bert-base-uncased,-0.0009295029397493,0.149865323732034,ns,ns -,5
paragraph,2,1,mean_HigherPassFixation,Pythia 70M Mean,-0.001065046101299,0.5828189658061824,ns,ns -,5
paragraph,2,1,mean_HigherPassFixation,SBERT,0.0011487471558654,0.3449389644222893,ns,ns +,5
paragraph,2,1,mean_HigherPassFixation,avg_embedding_depth,0.0009300073363504,0.5658394492591085,ns,ns +,5
paragraph,2,1,mean_HigherPassFixation,avg_integration_cost,-0.0003133714998687,0.6569727183830737,ns,ns -,5
paragraph,2,1,mean_HigherPassFixation,claude-sonnet-4-0_clear_prompt,0.0001303761165312,0.9457134876443434,ns,ns +,5
paragraph,2,1,mean_HigherPassFixation,coleman_liau_index,0.0001391119521899,0.92203130620317,ns,ns +,5
paragraph,2,1,mean_HigherPassFixation,cpidr_density,9.407330845537417e-06,0.9932366126997813,ns,ns +,5
paragraph,2,1,mean_HigherPassFixation,dale_chall_score,-0.0005689286038671,0.6636630512751343,ns,ns -,5
paragraph,2,1,mean_HigherPassFixation,flesch_kincaid_grade_score,0.0006640184606295,0.7611382865539472,ns,ns +,5
paragraph,2,1,mean_HigherPassFixation,flesch_reading_ease,0.0005368200415634,0.7972099418127354,ns,ns +,5
paragraph,2,1,mean_HigherPassFixation,gemini-2.0-flash_clear_prompt,0.000378177947461,0.868163303217718,ns,ns +,5
paragraph,2,1,mean_HigherPassFixation,gemini-2.5-pro_clear_prompt,-0.0010875983538803,0.2632327445868557,ns,ns -,5
paragraph,2,1,mean_HigherPassFixation,gpt-4o_clear_prompt,0.0006429427852116,0.4659026814503457,ns,ns +,5
paragraph,2,1,mean_HigherPassFixation,gpt-5_clear_prompt,0.0006036046485719,0.4946735364560091,ns,ns +,5
paragraph,2,1,mean_HigherPassFixation,gunning_fog_index,0.0009134321330619,0.6221409526756851,ns,ns +,5
paragraph,2,1,mean_HigherPassFixation,lexile,0.0007395726786931,0.2604634666955874,ns,ns +,5
paragraph,2,1,mean_HigherPassFixation,llama-3.3-70b-versatile_clear_prompt,-0.000136324129537,0.6822939903262877,ns,ns -,5
paragraph,2,1,mean_HigherPassFixation,mean_entropy_pythia,-0.0006815766581696,0.2853418991937715,ns,ns -,5
paragraph,2,1,mean_HigherPassFixation,smog_index,0.0004286039698655,0.1688663548508727,ns,ns +,5
paragraph,2,1,mean_HigherPassFixation,text_evaluator,0.0015752212654104,0.3013648537921973,ns,ns +,5
paragraph,2,1,mean_HigherPassFixation,wordFreq_frequency,-0.000366618158569,0.8468085008690538,ns,ns -,5
paragraph,2,1,mean_HigherPassFixation,word_length,0.0008727645488534,0.4972917688545236,ns,ns +,5
sentence,0,0,reading_speed,ARI,-0.0005232267209701114,0.5641003608003397,ns,ns -,5
sentence,0,0,reading_speed,CAREC,0.00015411161779922778,0.8033878090521919,ns,ns +,5
sentence,0,0,reading_speed,CARES,-0.0009014934739284075,0.3842943339202819,ns,ns -,5
sentence,0,0,reading_speed,CML2RI,-0.0005987325233962401,0.22007607035399968,ns,ns -,5
sentence,0,0,reading_speed,PLL_bert-base-uncased,0.0002957572580298929,0.5157110676037425,ns,ns +,5
sentence,0,0,reading_speed,Pythia 70M Mean,-0.00012797964787259153,0.7483866215890126,ns,ns -,5
sentence,0,0,reading_speed,SBERT,-0.0009040806962909585,0.3628129543404123,ns,ns -,5
sentence,0,0,reading_speed,avg_embedding_depth,2.170313026706734e-06,0.9925182683704744,ns,ns +,5
sentence,0,0,reading_speed,avg_integration_cost,0.0004394384523120177,0.28636180577911,ns,ns +,5
sentence,0,0,reading_speed,claude-sonnet-4-0_clear_prompt,0.0008890152732962136,0.5171349186811485,ns,ns +,5
sentence,0,0,reading_speed,coleman_liau_index,-0.0015731892149213186,0.3351118845048374,ns,ns -,5
sentence,0,0,reading_speed,cpidr_density,0.0003011752078561373,0.09817217284285717,ns,ns +,5
sentence,0,0,reading_speed,dale_chall_score,-0.0008953155800588785,0.4722923204615659,ns,ns -,5
sentence,0,0,reading_speed,flesch_kincaid_grade_score,-0.000428541815845573,0.532870710832485,ns,ns -,5
sentence,0,0,reading_speed,flesch_reading_ease,-0.0007730954648285507,0.3850704914522455,ns,ns -,5
sentence,0,0,reading_speed,gemini-2.0-flash_clear_prompt,-0.001293157102834798,0.08466873207634656,ns,ns -,5
sentence,0,0,reading_speed,gemini-2.5-pro_clear_prompt,0.0005561726918578528,0.4685895873022135,ns,ns +,5
sentence,0,0,reading_speed,gpt-4o_clear_prompt,0.0007456932630435435,0.3896008165223222,ns,ns +,5
sentence,0,0,reading_speed,gpt-5_clear_prompt,0.0009163845799281283,0.22746874259174485,ns,ns +,5
sentence,0,0,reading_speed,gunning_fog_index,-0.0007202998304840218,0.28880250210141195,ns,ns -,5
sentence,0,0,reading_speed,lexile,0.0006498674532850244,0.42593754501695424,ns,ns +,5
sentence,0,0,reading_speed,llama-3.3-70b-versatile_clear_prompt,0.0007091076774130572,0.6081260895326126,ns,ns +,5
sentence,0,0,reading_speed,mean_entropy_pythia,0.00034834165942861404,0.13150629296781907,ns,ns +,5
sentence,0,0,reading_speed,text_evaluator,-0.0006235686336600557,0.3886831398726824,ns,ns -,5
sentence,0,0,reading_speed,wordFreq_frequency,-0.0007755874675659108,0.25821476111694397,ns,ns -,5
sentence,0,0,reading_speed,word_length,-0.0011806059974229389,0.38536326991637876,ns,ns -,5
paragraph,0,1,reading_speed,ARI,0.0010965259061472225,0.5484926150856536,ns,ns +,5
paragraph,0,1,reading_speed,CAREC,0.0008879196537074624,0.4411784416456262,ns,ns +,5
paragraph,0,1,reading_speed,CARES,-0.002078143834352756,0.1413290768347422,ns,ns -,5
paragraph,0,1,reading_speed,CML2RI,-0.0010469511863212377,0.3668068005320409,ns,ns -,5
paragraph,0,1,reading_speed,PLL_bert-base-uncased,-0.0008715449465986379,0.11020442465306482,ns,ns -,5
paragraph,0,1,reading_speed,Pythia 70M Mean,-0.0012029491819616344,0.5082677432662138,ns,ns -,5
paragraph,0,1,reading_speed,SBERT,0.00022546769328383594,0.865734494795934,ns,ns +,5
paragraph,0,1,reading_speed,avg_embedding_depth,0.0007620589466319562,0.6038345076990176,ns,ns +,5
